ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
3.547192042731290434e-02,7.638878540859048716e-01,1.202633524254980601e+00,1.202834987978337766e+00,1.203115129842177611e+00,1.204491401254105698e+00,1.202949428909948937e+00,1.200072908410180661e+00
3.546595996212482255e-02,7.639635519937935104e-01,1.203086519609274818e+00,1.203009033561829755e+00,1.203056121236815601e+00,1.205028439167551868e+00,1.203224802401638316e+00,1.192976974603769058e+00
3.548026507857621886e-02,7.638175205966855064e-01,1.203029895189988041e+00,1.203153872865900142e+00,1.203013205887461412e+00,1.205191159867186501e+00,1.203057313329853217e+00,1.200353050274020505e+00
3.548026507857621886e-02,7.635916189660572062e-01,1.201891446339064418e+00,1.203098440539650982e+00,1.202997708677972399e+00,1.204963470097001776e+00,1.203192019843103866e+00,1.200545573299595548e+00
3.547609275294456160e-02,7.636756615252091596e-01,1.202640676813206300e+00,1.203094268214019325e+00,1.201871180757424940e+00,1.205153012889982778e+00,1.203059101469409642e+00,1.200667762835951224e+00
3.547490065990694524e-02,7.631731943098538640e-01,1.203009033561829755e+00,1.202988171933671468e+00,1.203152680772862526e+00,1.205005789399837157e+00,1.200330996552824603e+00,1.200490737019865195e+00
3.546774810168124709e-02,7.636017517568769453e-01,1.202992940305821934e+00,1.203154468912418951e+00,1.203028703096950425e+00,1.205228710797871416e+00,1.200354242367058122e+00,1.200626635626153460e+00
3.554225391653226956e-02,7.629550412839700702e-01,1.202882075653323612e+00,1.203140759842486363e+00,1.203026318910875192e+00,1.202588820766069988e+00,1.200256490737973580e+00,1.200635576323935583e+00
3.546655600864363073e-02,7.635975794312452880e-01,1.202850485187826779e+00,1.201959991688727358e+00,1.203004265189679289e+00,1.204994464515979802e+00,1.200143837945918834e+00,1.200339937250606726e+00
3.546417182256839801e-02,7.626993373274013610e-01,1.203110957516545954e+00,1.203139567749448746e+00,1.203253412634541109e+00,1.205057049400454661e+00,1.200314903296816782e+00,1.200032377246901705e+00
3.545999949693674075e-02,7.634986357091231302e-01,1.203116917981734035e+00,1.200395965623374694e+00,1.203025722864356384e+00,1.205243611960841621e+00,1.200292253529102071e+00,1.199866080268154223e+00
3.547072833427528799e-02,7.625539019768121651e-01,1.203056121236815601e+00,1.202836180071375383e+00,1.203137183563373513e+00,1.205166721959915366e+00,1.200351858180982889e+00,1.199897074687132248e+00
3.541112368239447000e-02,7.633698896610605633e-01,1.202569151230949318e+00,1.194527887645707942e+00,1.202344441693358634e+00,1.204954529399219654e+00,1.200457954461330745e+00,1.200502657950241359e+00
3.542542879884586632e-02,7.623351529044095631e-01,1.201651835638503529e+00,1.203128242865591391e+00,1.202945852630836088e+00,1.205244804053879237e+00,1.200374507948697600e+00,1.200388813065148996e+00
3.547430461338813706e-02,7.633794264053614942e-01,1.203080559144086736e+00,1.203142547982042787e+00,1.202460670764526229e+00,1.205158377308652051e+00,1.200290465389545647e+00,1.200298810040808961e+00
3.546894019471886345e-02,7.622242882519112417e-01,1.202979827282408154e+00,1.203149104493749677e+00,1.203078771004530312e+00,1.205267453821593948e+00,1.200378084227810449e+00,1.195267581375548893e+00
3.547192042731290434e-02,7.631129936114542378e-01,1.203147912400712061e+00,1.203025722864356384e+00,1.203069830306748189e+00,1.205124998703598793e+00,1.200422787716721063e+00,1.200285697017395181e+00
3.545582717130508349e-02,7.622755482525287452e-01,1.202923798909640185e+00,1.202834391931818958e+00,1.203137779609892322e+00,1.205122614517523560e+00,1.200162315388001888e+00,1.200022840502600774e+00
3.548443740420787612e-02,7.627619222118762199e-01,1.202785516117276687e+00,1.202500605881286377e+00,1.202991152166265509e+00,1.205252552658623744e+00,1.200367355390471902e+00,1.200477027949932607e+00
3.548384135768906794e-02,7.621527626696542601e-01,1.202948832863430129e+00,1.203078771004530312e+00,1.203149700540268485e+00,1.204880023584368631e+00,1.200157547015851423e+00,1.200330996552824603e+00
3.548920577635834156e-02,7.627768233748464244e-01,1.203003669143160481e+00,1.203112745656102378e+00,1.202984595654558619e+00,1.205091024052026727e+00,1.200342321436681958e+00,1.199746274917873778e+00
3.546894019471886345e-02,7.623280003461838650e-01,1.197236323027172533e+00,1.197677397451090586e+00,1.202874327048579106e+00,1.205127978936192834e+00,1.200279140505688291e+00,1.200255894691454772e+00
3.546894019471886345e-02,7.625539019768121651e-01,1.202792668675502386e+00,1.198347949784749789e+00,1.203103208911801447e+00,1.205012941958062855e+00,1.200263643296199279e+00,1.200301790273403002e+00
3.546119158997435711e-02,7.623387291835224122e-01,1.202134037272219347e+00,1.203130627051666623e+00,1.201647663312871872e+00,1.204790616606547404e+00,1.200297617947771345e+00,1.200060987479804497e+00
3.548682159028310884e-02,7.623852208119894502e-01,1.204892540561263603e+00,1.203084135423199585e+00,1.203149700540268485e+00,1.205394411730100090e+00,1.199221753981322580e+00,1.200371527716103559e+00
3.548145717161383522e-02,7.626033738378732441e-01,1.204609418464829718e+00,1.203128838912110199e+00,1.203016186120055453e+00,1.204754257768900105e+00,1.200287485156951606e+00,1.200319075622448439e+00
3.548443740420787612e-02,7.620591833662013759e-01,1.204194570087739224e+00,1.202890420304586927e+00,1.203115129842177611e+00,1.205222154286164526e+00,1.200006747246592953e+00,1.199427390030311402e+00
3.530800763464064795e-02,7.627666905840266853e-01,1.203964496131479267e+00,1.202241325645604819e+00,1.203042412166883013e+00,1.205256724984255401e+00,1.200267815621830936e+00,1.200465703066075251e+00
3.545284693871104259e-02,7.620955422038486748e-01,1.204357290787373858e+00,1.202707434023312816e+00,1.198100590479444394e+00,1.205170298239028215e+00,1.200359606785727395e+00,1.200426960042352720e+00
3.549397414850880700e-02,7.628298715150203524e-01,1.204773927304020775e+00,1.202983999608039811e+00,1.203001881003604057e+00,1.205308581031391713e+00,1.200486564694233538e+00,1.200284504924357565e+00
3.548086112509502704e-02,7.621247484832702757e-01,1.204946184747956339e+00,1.202904129374519515e+00,1.202926183095715418e+00,1.205077911028612947e+00,1.199414873053416430e+00,1.199325466075595203e+00
3.545880740389912439e-02,7.630575612852050771e-01,1.204787636373953363e+00,1.203128838912110199e+00,1.203112149609583570e+00,1.205122614517523560e+00,1.201623821452119545e+00,1.200503253996760167e+00
3.544986670611700169e-02,7.621491863905414110e-01,1.205072546609943673e+00,1.201814556338138162e+00,1.202335500995576512e+00,1.205028439167551868e+00,1.203072214492823422e+00,1.200422787716721063e+00
3.546715205516243891e-02,7.631416038443570304e-01,1.202773595186900524e+00,1.203136587516854705e+00,1.202439809136367943e+00,1.204955125445738462e+00,1.202752137512223429e+00,1.200482988415120689e+00
3.547132438079409616e-02,7.621283247623831247e-01,1.204785252187878131e+00,1.203115129842177611e+00,1.202909493793188789e+00,1.205285335217158194e+00,1.203043604259920629e+00,1.200498485624609701e+00
3.545403903174865895e-02,7.632304147756594492e-01,1.204587364743633815e+00,1.202799225187209275e+00,1.202950621002986553e+00,1.205191159867186501e+00,1.202938700072610390e+00,1.200480008182526648e+00
3.545761531086150803e-02,7.624752238363294854e-01,1.204427028230074415e+00,1.202286029134515433e+00,1.203114533795658803e+00,1.205229902890909033e+00,1.203195000075697907e+00,1.200367951436990710e+00
3.549635833458403972e-02,7.632083610544635466e-01,1.204809690095149266e+00,1.202640676813206300e+00,1.202969098445069607e+00,1.205219174053570486e+00,1.203180098912727702e+00,1.200348877948388848e+00
3.549218600895238246e-02,7.624495938360207337e-01,1.203057313329853217e+00,1.203147316354193253e+00,1.203136587516854705e+00,1.205160165448208476e+00,1.203152084726343718e+00,1.200484180508158305e+00
3.547430461338813706e-02,7.631284908209432505e-01,1.204862142188804386e+00,1.203075790771936271e+00,1.202682996116041680e+00,1.205271030100706797e+00,1.203031087283025657e+00,1.199239635376886826e+00
3.549397414850880700e-02,7.627154305834091819e-01,1.205115461959297862e+00,1.202927375188753034e+00,1.203013801933980220e+00,1.205195332192818158e+00,1.202976847049814113e+00,1.200131320969023863e+00
3.547728484598217796e-02,7.631934598914933421e-01,1.205029631260589484e+00,1.202934527746978732e+00,1.202964330072919141e+00,1.205149436610869929e+00,1.203023934724799959e+00,1.200388813065148996e+00
3.548682159028310884e-02,7.628507331431786387e-01,1.205403352427882213e+00,1.203117514028252844e+00,1.201873564943500172e+00,1.204309607065869203e+00,1.203109765423508337e+00,1.195843362312717817e+00
3.548682159028310884e-02,7.631028608206344988e-01,1.205070162423868441e+00,1.203079367051049120e+00,1.203064465888078916e+00,1.204946184747956339e+00,1.203032875422582082e+00,1.200623655393559419e+00
3.549576228806523154e-02,7.631576971003648513e-01,1.204956913585294886e+00,1.202834391931818958e+00,1.202684784255598105e+00,1.205038571958371607e+00,1.203072810539342230e+00,1.200407886553750858e+00
3.547370856686932888e-02,7.632268384965466002e-01,1.204970622655227475e+00,1.201599383544848409e+00,1.202902341234963091e+00,1.204835916141976826e+00,1.203004265189679289e+00,1.200457954461330745e+00
3.546894019471886345e-02,7.634634689645134475e-01,1.205048108702672538e+00,1.202940488212166814e+00,1.202992940305821934e+00,1.205287719403233426e+00,1.203045988445995862e+00,1.200526499810993686e+00
3.530681554160303159e-02,7.629550412839700702e-01,1.204788232420472172e+00,1.203007841468792138e+00,1.203059101469409642e+00,1.205184007308960803e+00,1.202772999140381716e+00,1.200543189113520315e+00
3.547072833427528799e-02,7.636100964081402598e-01,1.205138111727012573e+00,1.202969098445069607e+00,1.203023338678281151e+00,1.205268049868112756e+00,1.203038239841251356e+00,1.200667762835951224e+00
3.547966903205741068e-02,7.630277589592646681e-01,1.205026651027995443e+00,1.202925587049196610e+00,1.202918434490970911e+00,1.205260897309887058e+00,1.203290367518707216e+00,1.198791408394743074e+00
3.526032391313599357e-02,7.639236168770333624e-01,1.205040956144446840e+00,1.202908897746669981e+00,1.203129434958629007e+00,1.205191159867186501e+00,1.203059101469409642e+00,1.200289273296508030e+00
3.549099391591476610e-02,7.630992845415216497e-01,1.205099964749808850e+00,1.202024364712758642e+00,1.202135229365256963e+00,1.205002809167243116e+00,1.203009033561829755e+00,1.200005555153555337e+00
3.546715205516243891e-02,7.641024308326758163e-01,1.204849029165390606e+00,1.203032279376063274e+00,1.202848697048270354e+00,1.205223346379202143e+00,1.203096652400094557e+00,1.200580143997686422e+00
3.549337810198999882e-02,7.631392196582817977e-01,1.205124998703598793e+00,1.202902341234963091e+00,1.203142547982042787e+00,1.205153012889982778e+00,1.203133607284260664e+00,1.200413847018938940e+00
3.553986973045703684e-02,7.640988545535629672e-01,1.205052877074823003e+00,1.202067876108631639e+00,1.203135991470335897e+00,1.205058837540011085e+00,1.203108573330470721e+00,1.200274968180056634e+00
3.547668879946336978e-02,7.633013443113976226e-01,1.205384874985799160e+00,1.202955389375137019e+00,1.202942872398242047e+00,1.205063009865642742e+00,1.203060293562447258e+00,1.200255298644935964e+00
3.548801368332072520e-02,7.642502503693402449e-01,1.205177450797253913e+00,1.202960157747287484e+00,1.203086519609274818e+00,1.201993966340299425e+00,1.203232551006382822e+00,1.200401926088562776e+00
3.545821135738031621e-02,7.634062484987078623e-01,1.204930091491948518e+00,1.202933335653941116e+00,1.203135395423817089e+00,1.205048704749191346e+00,1.203065657981116532e+00,1.200240993528484568e+00
3.548741763680191702e-02,7.643092589747022547e-01,1.204827571490713511e+00,1.203042412166883013e+00,1.203150296586787293e+00,1.205047512656153730e+00,1.203005457282716906e+00,1.194622659042198443e+00
3.547847693901979432e-02,7.637304978049395121e-01,1.204301262414605889e+00,1.202976251003295305e+00,1.203025126817837576e+00,1.205205464983637897e+00,1.203145528214636828e+00,1.199770116778626106e+00
3.549516624154642336e-02,7.644570785113666833e-01,1.204422855904442757e+00,1.198117279781971023e+00,1.200873994931458855e+00,1.205181623122885570e+00,1.203086519609274818e+00,1.200283908877838757e+00
3.547668879946336978e-02,7.638950066441305697e-01,1.204562330789843871e+00,1.203088903795350051e+00,1.202454710299338148e+00,1.205223942425720951e+00,1.202987575887152660e+00,1.200519943299286796e+00
3.546297972953078165e-02,7.643640952544326073e-01,1.204813266374262115e+00,1.202861214025165326e+00,1.200006747246592953e+00,1.205200100564968624e+00,1.203005457282716906e+00,1.197131418839862294e+00
3.545821135738031621e-02,7.642705159509797230e-01,1.202105427039316554e+00,1.202853465420420820e+00,1.202286625181034241e+00,1.205149436610869929e+00,1.203047180539033478e+00,1.196789288138066398e+00
3.548145717161383522e-02,7.644391971158024379e-01,1.205112481726703821e+00,1.201480174241086774e+00,1.203040624027326588e+00,1.205034995679258758e+00,1.203017974259611877e+00,1.197503947914117406e+00
3.545761531086150803e-02,7.642627673462352167e-01,1.202118540062730334e+00,1.202994132398859550e+00,1.203044796352958246e+00,1.205045128470078497e+00,1.203074598678898655e+00,1.197462820704319642e+00
3.548205321813264340e-02,7.640398459482009574e-01,1.205243611960841621e+00,1.203041816120364205e+00,1.202871346815985065e+00,1.205253148705142552e+00,1.203014397980499028e+00,1.197494411169816475e+00
3.549158996243357428e-02,7.645482736287443348e-01,1.204646969395514633e+00,1.195317053236610194e+00,1.203007245422273330e+00,1.205162549634283708e+00,1.203079963097567928e+00,1.196864389999436229e+00
3.547251647383171252e-02,7.640779929254046809e-01,1.205098176610252425e+00,1.203032279376063274e+00,1.203127646819072583e+00,1.205148840564351120e+00,1.203140759842486363e+00,1.197508120239749063e+00
3.548145717161383522e-02,7.645613866521581148e-01,1.205052877074823003e+00,1.203071618446304614e+00,1.203150892633306102e+00,1.205167318006434174e+00,1.203034663562138507e+00,1.197129630700305869e+00
3.546297972953078165e-02,7.639051394349503088e-01,1.205082083354244604e+00,1.203146124261155636e+00,1.201707267964752690e+00,1.205280566845007728e+00,1.202764654489118401e+00,1.197737598149490212e+00
3.545880740389912439e-02,7.646680789790247790e-01,1.205027843121033060e+00,1.197106384886072350e+00,1.202909493793188789e+00,1.205161357541246092e+00,1.203202152633923605e+00,1.196361326737562125e+00
3.545701926434269985e-02,7.638479189691447235e-01,1.204871678933105317e+00,1.202987575887152660e+00,1.202899361002369050e+00,1.204992080329904569e+00,1.203155064958937759e+00,1.196493649064737541e+00
3.547609275294456160e-02,7.647318559565372542e-01,1.205074930796018906e+00,1.202851677280864395e+00,1.202926183095715418e+00,1.205145860331757079e+00,1.203034067515619698e+00,1.197973036524419443e+00
3.548086112509502704e-02,7.634819464065965011e-01,1.205265069635518715e+00,1.203125858679516158e+00,1.202577495882212633e+00,1.205240631728247580e+00,1.203126454726034966e+00,1.196589612554265658e+00
3.547966903205741068e-02,7.645846324663916338e-01,1.205044532423559689e+00,1.202815318443217096e+00,1.203149104493749677e+00,1.205120826377967136e+00,1.203125262632997350e+00,1.197033667210777752e+00
3.546595996212482255e-02,7.637012915255179113e-01,1.204995656609017418e+00,1.202328944483869622e+00,1.189694546424692412e+00,1.205155397076058010e+00,1.200530076090106535e+00,1.190347813409306177e+00
3.547966903205741068e-02,7.645339685122929385e-01,1.204900885212526918e+00,1.203045988445995862e+00,1.202569747277468126e+00,1.205023074748882594e+00,1.203093076120981708e+00,1.197626733496991891e+00
