ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
9.081343302886880409e+00,1.984499834120253468e+02,3.077001318574108950e+02,3.079906353939337009e+02,3.078234663991291882e+02,3.079634187177918534e+02,3.077347258013160172e+02,3.070610209776187958e+02
9.081151375907822398e+00,1.984709290827427992e+02,3.077387371943875678e+02,3.079662231166628885e+02,3.078029415372540711e+02,3.079675791224931345e+02,3.077521631422237078e+02,3.070122256293566352e+02
9.080412874271019064e+00,1.984203849339943986e+02,3.076863482816634132e+02,3.079370180293342969e+02,3.077947464936669348e+02,3.079814205147529265e+02,3.077294841682296465e+02,3.070212807680703690e+02
9.080648908692468879e+00,1.984647999363899089e+02,3.077007702232324959e+02,3.079848501664221203e+02,3.078208104158413789e+02,3.079843220692064278e+02,3.077337780873510837e+02,3.070344575684616188e+02
9.079999217986967963e+00,1.984805683470449651e+02,3.077220991518615847e+02,3.079704586232255110e+02,3.078383383558199853e+02,3.079706886971817426e+02,3.077316996731400423e+02,3.070982571957417804e+02
9.081875572428174337e+00,1.984286336217681708e+02,3.076949373119994675e+02,3.079997227191594220e+02,3.078154060620553878e+02,3.079635516361655618e+02,3.077232709793175900e+02,3.070953955764049965e+02
9.082293401037860647e+00,1.984518615546061255e+02,3.076925203433657430e+02,3.079910085190545033e+02,3.078028390172528361e+02,3.079627374366208414e+02,3.077068320163288035e+02,3.071127524510326907e+02
9.082037101034773130e+00,1.984345744174211177e+02,3.077133980647799945e+02,3.079795548891490853e+02,3.078233030823830632e+02,3.079985550640290626e+02,3.077098068845041894e+02,3.070901366579695377e+02
9.082165847082835697e+00,1.984436396889256855e+02,3.077088114868178081e+02,3.080013195277833233e+02,3.078174326202192788e+02,3.080159775037737973e+02,3.077131662026841923e+02,3.070604207587743417e+02
9.082479963598245831e+00,1.983965257878930117e+02,3.076984933255306487e+02,3.079873493894754688e+02,3.078424802830791691e+02,3.080084398994970343e+02,3.077242520718875198e+02,3.070492669402678985e+02
9.083853254777581654e+00,1.984015510560930693e+02,3.077315935768596660e+02,3.079882959113473362e+02,3.078098246824532680e+02,3.079970744844763431e+02,3.077424136093155767e+02,3.070570453473383736e+02
9.082621822669723954e+00,1.984256152421969261e+02,3.077412584711621548e+02,3.079824463108117811e+02,3.078346565764733214e+02,3.080142096297990406e+02,3.077399763751001842e+02,3.070602341962139690e+02
9.082572946855179907e+00,1.984409103919160771e+02,3.077256951005094834e+02,3.079888341413538342e+02,3.078170523425403076e+02,3.080167082568059413e+02,3.077407542158072147e+02,3.070777794215416634e+02
9.081997165918011206e+00,1.984604929042449726e+02,3.077072170623799252e+02,3.080164692421518566e+02,3.077979311702169412e+02,3.080221078422197820e+02,3.077415606667471479e+02,3.070787885282979346e+02
9.081432709864701636e+00,1.984702716434325680e+02,3.077342805545664532e+02,3.079999247789293122e+02,3.077996936797730996e+02,3.080132279411825493e+02,3.077559635348276288e+02,3.070723452654297034e+02
9.082315454759056550e+00,1.984213761593551624e+02,3.077199515962543046e+02,3.079688254557639766e+02,3.078092953931445095e+02,3.080112252248794107e+02,3.077471515830936255e+02,3.070625248029857630e+02
9.081576357075732631e+00,1.984065870531304938e+02,3.077487442193918241e+02,3.079670504292309943e+02,3.078079316387094764e+02,3.080106756699890411e+02,3.077473804649568478e+02,3.070640000181198275e+02
9.081806431031994364e+00,1.984294359003824866e+02,3.077324411550093828e+02,3.079756334991018321e+02,3.077695712768520480e+02,3.080178210756565704e+02,3.077441194944523772e+02,3.070660176355859790e+02
9.081276545676772116e+00,1.983770624848678494e+02,3.077402040648703405e+02,3.079784980986711957e+02,3.078053406244922598e+02,3.080234817294456775e+02,3.077166655917960725e+02,3.070863845451336829e+02
9.081997165918011206e+00,1.983900962340946421e+02,3.077483484445033923e+02,3.079714963402147418e+02,3.078096190464042365e+02,3.079983059165842292e+02,3.077088514219345257e+02,3.070939781777832991e+02
9.081616292192492779e+00,1.984167180558106622e+02,3.077426961353655201e+02,3.079926154604692101e+02,3.078180805227852375e+02,3.080095628511384120e+02,3.077016827704528623e+02,3.070965221043255724e+02
9.082164654989796304e+00,1.983900288808379742e+02,3.077527949515337014e+02,3.079907408941675158e+02,3.078021845581750995e+02,3.079772618981911592e+02,3.077101436507873018e+02,3.070811661578615031e+02
9.081323037305240931e+00,1.984205190444611162e+02,3.077377906725157573e+02,3.079762951107377376e+02,3.078204998756050941e+02,3.080071029671553333e+02,3.077056530363146294e+02,3.070459946448796700e+02
9.081672320565262524e+00,1.983595291804705880e+02,3.077784571383543835e+02,3.079845557194418575e+02,3.078268644603328994e+02,3.079996851682287797e+02,3.077212766076656294e+02,3.070589813064314058e+02
9.083187470816072917e+00,1.983924464455182601e+02,3.077734050480610222e+02,3.079663745124786374e+02,3.077930334559719086e+02,3.079892722355451724e+02,3.077368572636672752e+02,3.070375081345448507e+02
9.082886467324074786e+00,1.983594552707022558e+02,3.077401235985903440e+02,3.079585663030822502e+02,3.078037694458686815e+02,3.079973677393636535e+02,3.077475211319352866e+02,3.070329704323971782e+02
9.082676658949454307e+00,1.983537433569125028e+02,3.077739259927184321e+02,3.079394123482003351e+02,3.078289184366367408e+02,3.079708639348583006e+02,3.077652785498236199e+02,3.070616152359980902e+02
9.081528077307710944e+00,1.983588574360438770e+02,3.077424720218744483e+02,3.079809699035847075e+02,3.077930572978326609e+02,3.079648724752512408e+02,3.077810511328042935e+02,3.070695486151633986e+02
9.081899414288928440e+00,1.983951286548529254e+02,3.077492997347474102e+02,3.079485545097058434e+02,3.077968922611346443e+02,3.079839501361787484e+02,3.077640948014372384e+02,3.070617058350688922e+02
9.082395921039095654e+00,1.983975140330211957e+02,3.077390161441583700e+02,3.079560998625873935e+02,3.077854225379732043e+02,3.079753277272376408e+02,3.077464190419219676e+02,3.070247926741591300e+02
9.082557449645692671e+00,1.984266863377912102e+02,3.076994517683329491e+02,3.079641923861732948e+02,3.078255680591545342e+02,3.079783782933209295e+02,3.077486315665997836e+02,3.070668819030382792e+02
9.081991205452824900e+00,1.983853499156653584e+02,3.077184322736778768e+02,3.079621962263818205e+02,3.078150090950738331e+02,3.079730192390702541e+02,3.077443126135245279e+02,3.071224262860329759e+02
9.081878552660770154e+00,1.984285275254878229e+02,3.077365199013376014e+02,3.079601583433340011e+02,3.078392067955978746e+02,3.079829332808176332e+02,3.077510980070946403e+02,3.071611812306858837e+02
9.082031736616103856e+00,1.984274874243125169e+02,3.077447197132968313e+02,3.079574791142320009e+02,3.078437337689082369e+02,3.079604748440355024e+02,3.077403798985934600e+02,3.071274962577219299e+02
9.081571588703583942e+00,1.984163890381322801e+02,3.077224633362845907e+02,3.079335222165015011e+02,3.078472546156948511e+02,3.079591468523915410e+02,3.077423790386175142e+02,3.071520027103426855e+02
9.081150183814786558e+00,1.983882008061648321e+02,3.077280178937933215e+02,3.079302451527411222e+02,3.078277197870874033e+02,3.079773811074949208e+02,3.077586999843954914e+02,3.071373435422591456e+02
9.079455623561813127e+00,1.984548060244090379e+02,3.077356562299318625e+02,3.079383770153971795e+02,3.078110579027006679e+02,3.079717836346368358e+02,3.077561727471557447e+02,3.071334918896545787e+02
9.079255351931493578e+00,1.984602747512191172e+02,3.077181020639064286e+02,3.079351816100098631e+02,3.078271875175461219e+02,3.079626593545269202e+02,3.077813700176918701e+02,3.071214243318348736e+02
9.080051670080621307e+00,1.984817711689199200e+02,3.077249887853847667e+02,3.079343662183721335e+02,3.077989504097640747e+02,3.079557422346761086e+02,3.077915415515353175e+02,3.071295365249558245e+02
9.080608973575708731e+00,1.984519360604209623e+02,3.077539602224779287e+02,3.079479405817914994e+02,3.078097746145456313e+02,3.079256430775693616e+02,3.077976712939347408e+02,3.071277346763294531e+02
9.081696758472533659e+00,1.984882037029508979e+02,3.077512106598866808e+02,3.079329839864950031e+02,3.078279796633696037e+02,3.079440996580242427e+02,3.077920100440991291e+02,3.071488168416997269e+02
9.081167469163831996e+00,1.984709678257665075e+02,3.077053287870083977e+02,3.079380491898118066e+02,3.078069123991623428e+02,3.079640648322182415e+02,3.078004452944332456e+02,3.071217575218388447e+02
9.080095181476494304e+00,1.984898446190171626e+02,3.077451351577204832e+02,3.079281035575990018e+02,3.078028139832990178e+02,3.079515615643932165e+02,3.077985355613869842e+02,3.070646240788249770e+02
9.080892691718661425e+00,1.984609727216925990e+02,3.077431586674640585e+02,3.079492971836682500e+02,3.078074697026573858e+02,3.079677340945880246e+02,3.078027525905075663e+02,3.071389850543719149e+02
9.081121573581881989e+00,1.984900758850664602e+02,3.077087387691424851e+02,3.079361221714165140e+02,3.078132024780753113e+02,3.079675743541209840e+02,3.078086844454627453e+02,3.071278968009825689e+02
9.080850968462343076e+00,1.984782145593421774e+02,3.077404460597570051e+02,3.079287931834212486e+02,3.078127238527207510e+02,3.079517862739307930e+02,3.078142944352978247e+02,3.071338417689611333e+02
9.082351813596703849e+00,1.984647903996455796e+02,3.077513596715164113e+02,3.079416385819480979e+02,3.078179571411558300e+02,3.079930410376836107e+02,3.078036681179604557e+02,3.070650603848768014e+02
9.081038723115769429e+00,1.984805921889056890e+02,3.077457568342396144e+02,3.079216257240325945e+02,3.078081450233631813e+02,3.079720387425468289e+02,3.078103539717619128e+02,3.070909121144904930e+02
9.081219325210968307e+00,1.984948257797748283e+02,3.077427599123429900e+02,3.079254243284970016e+02,3.078266707452143010e+02,3.079528347197573908e+02,3.078180376074359401e+02,3.071187129162207725e+02
9.081048259860068583e+00,1.985116104497444951e+02,3.077368638201789395e+02,3.079300705111110688e+02,3.078471491154609794e+02,3.079665813406206780e+02,3.078072241314916937e+02,3.071250471025761613e+02
9.081151971954342983e+00,1.985236225752380221e+02,3.077642003016710532e+02,3.079199961328502013e+02,3.078316864766700860e+02,3.079403088021646226e+02,3.078289977108237281e+02,3.070974263068945902e+02
9.080115447058135558e+00,1.985176180026075485e+02,3.077552727169123159e+02,3.079317543425266877e+02,3.078140518443645988e+02,3.079246810584879768e+02,3.078302529847923097e+02,3.070889719830718150e+02
9.080369958921664875e+00,1.984888909445870695e+02,3.077591553639358608e+02,3.079115084304223160e+02,3.077900293815171153e+02,3.079317889132248069e+02,3.078251734763590548e+02,3.070735802738166171e+02
9.080219159152408182e+00,1.985206202889227711e+02,3.077640590386461099e+02,3.079341456811602029e+02,3.078285703454697568e+02,3.079348579567501929e+02,3.078177401802229838e+02,3.071025451543981148e+02
9.079863319380679698e+00,1.985023204687023508e+02,3.077540359203858316e+02,3.079150775569769394e+02,3.078164264936955306e+02,3.079312012113572337e+02,3.078028843167882087e+02,3.071095087658773082e+02
9.080178031942610417e+00,1.984982548353975744e+02,3.077687838994006597e+02,3.078923854699594358e+02,3.078085884819732314e+02,3.079510519446196213e+02,3.078052816158868836e+02,3.071060814983941896e+02
9.079773912402856695e+00,1.984766904683935991e+02,3.077602783155773523e+02,3.078713956917995915e+02,3.078000221014049202e+02,3.079549125379219277e+02,3.078042427068045868e+02,3.071221509125412581e+02
9.080551157063384338e+00,1.984637669877727717e+02,3.077880445466094557e+02,3.078913107980860104e+02,3.078348669808944464e+02,3.079604545784538345e+02,3.077912173022290858e+02,3.071047397976803950e+02
9.080421218922282378e+00,1.984770153137463353e+02,3.077932295552765822e+02,3.078829458812410849e+02,3.078368851944071594e+02,3.079624453738266538e+02,3.077904132354752278e+02,3.071072837242226115e+02
9.080757985205410776e+00,1.984775404307294195e+02,3.078186288855825410e+02,3.079366955681675790e+02,3.078286049161678193e+02,3.079702839815955144e+02,3.077895751940697551e+02,3.071041789179061539e+02
9.081628809169389527e+00,1.984783683393440299e+02,3.078055927521696731e+02,3.079284534369055564e+02,3.078203067565330002e+02,3.079610935403219969e+02,3.077897373187228709e+02,3.070863821609476076e+02
9.081609139634268857e+00,1.984395949172490532e+02,3.078315768041106253e+02,3.079353115481509349e+02,3.078456250245124011e+02,3.079434469870861903e+02,3.078012094260703861e+02,3.071060785181616097e+02
9.081175813815095310e+00,1.984122405543613752e+02,3.078323677578410980e+02,3.079159585137317663e+02,3.078266558440513450e+02,3.079485664306362196e+02,3.077731034485225337e+02,3.070859869821056236e+02
9.082269559177108320e+00,1.984825603345108220e+02,3.077830764988751753e+02,3.079075667747935086e+02,3.078329977790114640e+02,3.079461125071183005e+02,3.077609423113992762e+02,3.071067860253793924e+02
9.081430921725145211e+00,1.984830204824233419e+02,3.077855977756497623e+02,3.079246613889529272e+02,3.078687450729304942e+02,3.079260942847840852e+02,3.077668622454240790e+02,3.070801862573845256e+02
9.081057200557852482e+00,1.984841505866230023e+02,3.078012183667681256e+02,3.078964534874502874e+02,3.078372845455746756e+02,3.079131338492791201e+02,3.077619836046676483e+02,3.070780881736383776e+02
9.080656061250694577e+00,1.984606109214557250e+02,3.078008178235074865e+02,3.079161969323392896e+02,3.078425911477316959e+02,3.079133400813746562e+02,3.077707073415168679e+02,3.070929142347471839e+02
9.081543574517199957e+00,1.984427187970541127e+02,3.078333917657603820e+02,3.079205152893680406e+02,3.078366765781255481e+02,3.079280058059699172e+02,3.077841332893530080e+02,3.070731886712537744e+02
9.081307540095751918e+00,1.984648333149949622e+02,3.078017142774717740e+02,3.079234800247526209e+02,3.078336367408796264e+02,3.079555085844407358e+02,3.077534124557271298e+02,3.071069439777069192e+02
9.082255254060656924e+00,1.984823850968342640e+02,3.077899930226794254e+02,3.079561910577048138e+02,3.078302547729318803e+02,3.079481950936550447e+02,3.077476176914713051e+02,3.071020820262529583e+02
9.080449233108668139e+00,1.984570727893200797e+02,3.078039685254059350e+02,3.079102531564537344e+02,3.078463474328931966e+02,3.079637995915173860e+02,3.077244004874706889e+02,3.070821532108966494e+02
9.079604039144998140e+00,1.984630499438106881e+02,3.077937898390042619e+02,3.079213712121690492e+02,3.078462329919615854e+02,3.079443106584919292e+02,3.077282867107733182e+02,3.070704277837786549e+02
9.080548176830790297e+00,1.984842483382520868e+02,3.077634826616624082e+02,3.079333183685920972e+02,3.078455588633488560e+02,3.079450616771056275e+02,3.077284989033340139e+02,3.070822610953165395e+02
9.080247173338792166e+00,1.985030953291768014e+02,3.078124717250432241e+02,3.079457328254858339e+02,3.078398535060707673e+02,3.079441908531416630e+02,3.077197030448559190e+02,3.071046980744240500e+02
9.081448207074190648e+00,1.984979282019052675e+02,3.078032282356296037e+02,3.079368487521229554e+02,3.078440854363543053e+02,3.079424861600978147e+02,3.077487442193918241e+02,3.070634355620665019e+02
9.081671724518743716e+00,1.984347031634692087e+02,3.077973339316050669e+02,3.079363391323494170e+02,3.078119609131766765e+02,3.079305294669305795e+02,3.077241143851416609e+02,3.071160420317700073e+02
9.080648312645950071e+00,1.985007856489164340e+02,3.077874747261374750e+02,3.079329404750991444e+02,3.078274313005723570e+02,3.079267266901405833e+02,3.077180436513475570e+02,3.071153124708309861e+02
9.081290850793225289e+00,1.984335319320597364e+02,3.078183719895329205e+02,3.079708228076485170e+02,3.078306755817741305e+02,3.079295769845934956e+02,3.077410683323226408e+02,3.070890452967935857e+02
9.080343732874839091e+00,1.984703932369224049e+02,3.077915016164186000e+02,3.079291090880761885e+02,3.078066537149732085e+02,3.079641756968707682e+02,3.077273431691340306e+02,3.070878365144534996e+02
9.080271611246063301e+00,1.984054050928837114e+02,3.077600273799928345e+02,3.079459390575813131e+02,3.078365233941701717e+02,3.079505274236830701e+02,3.077282712135638576e+02,3.071031501416147194e+02
9.080893287765180233e+00,1.984412954379672271e+02,3.077864644272880810e+02,3.079413673807820260e+02,3.078429702333176579e+02,3.079604831886867373e+02,3.077402565169639956e+02,3.070701154554027426e+02
9.080208430315069634e+00,1.984049753433436649e+02,3.077627799228167191e+02,3.079372713491047762e+02,3.078209296251451406e+02,3.079761449070149411e+02,3.077567246862321326e+02,3.070843734841791957e+02
9.079947957986350460e+00,1.984277461085016512e+02,3.077749732464519639e+02,3.079076549896782353e+02,3.078299877440914543e+02,3.079914603223157314e+02,3.077493825852134819e+02,3.071223929074278658e+02
9.080467710550751192e+00,1.984706268871577777e+02,3.077573058315879848e+02,3.078833535770598928e+02,3.078500590145658293e+02,3.080110720409240912e+02,3.077679720840420714e+02,3.071092888247119390e+02
